,Index,train_loss,vali_loss,test_loss
0,1,0.14000393167987188,0.07178603,0.028344113
1,2,0.12658523750767312,0.07057008,0.02695322
2,3,0.13442405124558293,0.07346919,0.026070863
3,4,0.1174922975865057,0.07415572,0.026439121
4,5,0.09896951395063854,0.073260285,0.026642257
5,6,0.10479506018088272,0.06596576,0.026226172
6,7,0.13830854123998668,0.07052489,0.02639767
7,8,0.11987667690465091,0.07946689,0.02606488
8,9,0.09817673802528111,0.08541636,0.026324805
9,10,0.12640253312986227,0.07512098,0.026113642
