,Index,train_loss,vali_loss,test_loss
0,1,0.05331280273263263,0.03756341,0.051666833
1,2,0.040167787450641285,0.037623532,0.0512897
2,3,0.0346504935457577,0.034404352,0.048030257
3,4,0.03207503621595518,0.033322044,0.047722958
4,5,0.03071059477742245,0.032671824,0.04674002
5,6,0.029804766010702324,0.03229057,0.04663686
6,7,0.02939463777237394,0.0324515,0.04661016
7,8,0.028961048046412984,0.032171696,0.04638431
8,9,0.029077578869679672,0.032546848,0.04628722
9,10,0.029125422002112822,0.032464333,0.046179138
