,Index,train_loss,vali_loss,test_loss
0,1,0.07310922285507011,0.050888803,0.068991184
1,2,0.05597955718190036,0.045596484,0.06340673
2,3,0.04592839857974972,0.043113194,0.060999386
3,4,0.04036373909813969,0.04219569,0.060651813
4,5,0.03756785467406561,0.041561943,0.060289714
5,6,0.035773113568763386,0.041196708,0.060236435
6,7,0.03523178513716446,0.04114435,0.060061622
7,8,0.03474975835657521,0.041002434,0.059877735
8,9,0.034659956456319,0.040816955,0.060002282
9,10,0.03471115120243602,0.041198395,0.060316633
