,Index,train_loss,vali_loss,test_loss
0,1,0.02970681482227303,0.024525722,0.031900026
1,2,0.021281152043124953,0.022269871,0.02998761
2,3,0.017786041960576784,0.020746551,0.027607244
3,4,0.016317806124061123,0.020140897,0.0269853
4,5,0.015386248674994281,0.019869884,0.027071225
5,6,0.015019908162160754,0.019588184,0.02672058
6,7,0.014756718663863678,0.019569097,0.026585406
7,8,0.014750658986292704,0.019539222,0.026655393
8,9,0.014624827153143666,0.019594768,0.026622053
9,10,0.014662434704542962,0.019576272,0.026710857
