,Index,train_loss,vali_loss,test_loss
0,1,0.02498287216915006,0.02061923,0.02774786
1,2,0.017835252037999967,0.018551214,0.025527524
2,3,0.01431753638242834,0.01746334,0.024074905
3,4,0.01272215057915023,0.016754182,0.023692517
4,5,0.011896151964774938,0.016029632,0.022614278
5,6,0.01138630135723337,0.01596233,0.022723207
6,7,0.011231577221672557,0.015871288,0.02265522
7,8,0.011079173378807214,0.015769864,0.022329051
8,9,0.011047635996409847,0.015748916,0.022459432
9,10,0.010911597963681957,0.015743209,0.022332171
