,Index,train_loss,vali_loss,test_loss
0,1,0.09280767603744786,0.08433211,0.09017265
1,2,0.07220847466048765,0.08004209,0.087590404
2,3,0.06688604685575604,0.07784392,0.0861397
3,4,0.06425887095852645,0.0779492,0.08563179
4,5,0.06267458313125206,0.07707548,0.08525111
5,6,0.06172439234878321,0.077779196,0.084930986
6,7,0.06114016342387124,0.07769054,0.084906735
7,8,0.06087439623498521,0.07799704,0.08498893
8,9,0.06074124513767087,0.078345194,0.084939055
9,10,0.060628907175382954,0.078086264,0.08490311
