,Index,train_loss,vali_loss,test_loss
0,1,0.09275092166959198,0.081516705,0.088826105
1,2,0.06924943673470012,0.07858823,0.08670728
2,3,0.06364802493537952,0.07741777,0.08567416
3,4,0.06121866340859682,0.076822646,0.0853683
4,5,0.05984518451655244,0.07636539,0.08486538
5,6,0.05905439963863863,0.07657608,0.08453698
6,7,0.05864064426363244,0.07683419,0.08463246
7,8,0.05839681036939675,0.07620388,0.084609814
8,9,0.058291817855715126,0.076710016,0.0845725
9,10,0.05823455611895119,0.07658359,0.0844511
