,Index,train_loss,vali_loss,test_loss
0,1,0.05221910947368721,0.0384424,0.05238831
1,2,0.037387437218528115,0.034549907,0.050551567
2,3,0.02977221647158879,0.030821366,0.046429597
3,4,0.026423286158270602,0.029487047,0.045653656
4,5,0.024121143535993407,0.028589536,0.04511087
5,6,0.023174005328618297,0.028285392,0.044388983
6,7,0.02245731197109216,0.028105015,0.044729862
7,8,0.02239668481086803,0.027788967,0.044677496
8,9,0.02217099027296577,0.02817191,0.04472998
9,10,0.022241231472639556,0.028117731,0.044433657
