,Index,train_loss,vali_loss,test_loss
0,1,0.029488940970123008,0.024569115,0.03182057
1,2,0.02158381316478787,0.022067783,0.028790921
2,3,0.017520610354200848,0.020892736,0.028202984
3,4,0.01570752261512625,0.019555759,0.02650743
4,5,0.014788187964159576,0.019211235,0.026074037
5,6,0.014322252453373142,0.01907855,0.025930122
6,7,0.013977451249092348,0.018908871,0.025769882
7,8,0.013877919353216112,0.018963357,0.025725678
8,9,0.013855106969724583,0.018981608,0.025820605
9,10,0.013788565178293676,0.01894925,0.02567484
