,Index,train_loss,vali_loss,test_loss
0,1,0.14560121519679434,0.26000583,0.13604127
1,2,0.10571266893534624,0.24401432,0.12616467
2,3,0.09121567617808835,0.22570078,0.112303935
3,4,0.08481111110986841,0.22113162,0.109134726
4,5,0.08195609491220797,0.21906874,0.10934169
5,6,0.07989832651470039,0.2172669,0.11014454
6,7,0.07952637588151831,0.2184777,0.10697509
7,8,0.07875450817023993,0.22005734,0.107161514
8,9,0.07867046022152856,0.21379234,0.10636146
9,10,0.07825856863726838,0.21700215,0.107556306
