,Index,train_loss,vali_loss,test_loss
0,1,0.15662443935838716,0.071559176,0.028861243
1,2,0.1458371717558964,0.0668894,0.02738563
2,3,0.12362574985094463,0.0741725,0.026833344
3,4,0.12612110872118173,0.07319898,0.026667824
4,5,0.11486252027929555,0.07600928,0.025979962
5,6,0.12093845033380533,0.05795135,0.0264023
6,7,0.11955628882187794,0.06939242,0.025673384
7,8,0.11957328558363517,0.061867584,0.026173998
8,9,0.12629777525736746,0.06378787,0.026295276
9,10,0.10367698022279857,0.06666451,0.026403805
