,Index,train_loss,vali_loss,test_loss
0,1,0.174864375042612,0.10501238,0.035644773
1,2,0.16097631501037954,0.101184234,0.033334624
2,3,0.14126121466748479,0.108079776,0.032509487
3,4,0.12356946183665907,0.09366795,0.031914707
4,5,0.11346850387197881,0.092954256,0.031615153
5,6,0.1152844593372875,0.103469454,0.031681206
6,7,0.1209682589506211,0.09488463,0.03143182
7,8,0.13288700539600906,0.09937555,0.031845775
8,9,0.11640656188538719,0.10365963,0.03150734
9,10,0.12540222599084816,0.09539635,0.03153974
