,Index,train_loss,vali_loss,test_loss
0,1,0.020831550687669103,0.018365754,0.02584886
1,2,0.016508696983008886,0.016746825,0.02338919
2,3,0.015083529139862863,0.016502805,0.023256691
3,4,0.014438845107190054,0.016193373,0.022844551
4,5,0.014223383853952214,0.016046839,0.022684157
5,6,0.013909933957796173,0.016035844,0.022922756
6,7,0.014016339442750634,0.015966743,0.022695748
7,8,0.013989501663880594,0.01610327,0.022621118
8,9,0.013973662657178972,0.015961539,0.022536624
9,10,0.013856949337205557,0.01587259,0.022665061
