,Index,train_loss,vali_loss,test_loss
0,1,0.08758898178457321,0.120973006,0.09741397
1,2,0.06344890877716104,0.11437848,0.084042594
2,3,0.05113692205636466,0.10740549,0.07462794
3,4,0.04528375645952948,0.103809334,0.07477832
4,5,0.04213830161742057,0.10311531,0.075075924
5,6,0.040327558970629944,0.10592413,0.07420732
6,7,0.0396914594852076,0.105254725,0.07490324
7,8,0.03929379086746147,0.10578708,0.07526288
8,9,0.03903572166457158,0.10586639,0.07452699
9,10,0.03893180603461431,0.10649885,0.07428951
