,Index,train_loss,vali_loss,test_loss
0,1,0.0910924637850639,0.058018282,0.077257566
1,2,0.07674347598119621,0.055312153,0.073850274
2,3,0.07199417762039753,0.053828087,0.07181775
3,4,0.06997948296870408,0.05232242,0.070459686
4,5,0.06865013367758038,0.05216304,0.070069924
5,6,0.06852117507310396,0.052504096,0.07010681
6,7,0.06804125470001153,0.052490048,0.070078716
7,8,0.06775465533695417,0.052343052,0.069830626
8,9,0.0674986338542865,0.052075144,0.06994089
9,10,0.06833012074176292,0.05227935,0.06930955
