,Index,train_loss,vali_loss,test_loss
0,1,0.07110582813516798,0.081970006,0.08105429
1,2,0.055507561005133106,0.07629397,0.06940472
2,3,0.05160986977139057,0.07331064,0.0660622
3,4,0.05048108980675317,0.071408324,0.06543037
4,5,0.049717271985864904,0.070614934,0.06529662
5,6,0.049457929580504406,0.070302054,0.06441203
6,7,0.04929308807036339,0.070704155,0.06491999
7,8,0.04923400741516713,0.07019076,0.064254716
8,9,0.049227037813822316,0.070865154,0.06471925
9,10,0.049188829142126425,0.07035895,0.06451122
