,Index,train_loss,vali_loss,test_loss
0,1,0.02620211706523582,0.023250876,0.030498242
1,2,0.020768993926738685,0.021435613,0.028279997
2,3,0.017825264484555,0.019761238,0.026652353
3,4,0.01642545423329485,0.019081354,0.025901198
4,5,0.015827163825193794,0.018792832,0.026017586
5,6,0.01551892898999286,0.01870792,0.025490165
6,7,0.015358304510199178,0.018682024,0.02544881
7,8,0.0152671949824659,0.018600771,0.025653208
8,9,0.015130322999446312,0.018571528,0.025501072
9,10,0.015182650313836313,0.018600099,0.0254982
