,Index,train_loss,vali_loss,test_loss
0,1,0.17269028621479032,0.10882037,0.035558842
1,2,0.15723322685313723,0.09894252,0.034975298
2,3,0.1591979141706433,0.09959278,0.034985304
3,4,0.13479683117672847,0.08841102,0.033610858
4,5,0.13471561709678967,0.09701124,0.03349592
5,6,0.13801470421750475,0.10807332,0.033596795
6,7,0.1470124845932999,0.09515992,0.03335934
7,8,0.13116589378972268,0.095255986,0.03306586
8,9,0.13538246728778014,0.088958934,0.033153426
9,10,0.1382337843763499,0.09866486,0.032969512
