,Index,train_loss,vali_loss,test_loss
0,1,0.07337823782939366,0.046171587,0.06293622
1,2,0.05314118610799647,0.043088432,0.05754608
2,3,0.04660678661885333,0.04085289,0.054610174
3,4,0.04384892677351107,0.04000953,0.054084886
4,5,0.04257041802594948,0.039909944,0.053620085
5,6,0.04197820270440998,0.039585117,0.053297043
6,7,0.04125403538555576,0.03941925,0.05327068
7,8,0.04128692459580157,0.03940016,0.05344768
8,9,0.04141437482744567,0.03946151,0.053350054
9,10,0.041007494037684875,0.03902368,0.053504463
