,Index,train_loss,vali_loss,test_loss
0,1,0.0336596186025485,0.025767026,0.032483943
1,2,0.025578249423153277,0.023802819,0.030208908
2,3,0.02219703463628238,0.023063019,0.029412376
3,4,0.020344082771531526,0.021666208,0.02749239
4,5,0.01947812435321835,0.021446409,0.02741773
5,6,0.018981831841354112,0.021069111,0.027232638
6,7,0.018704265897822054,0.02101589,0.027048394
7,8,0.01862957494371435,0.02094865,0.027112996
8,9,0.018589714905653518,0.021000179,0.027095852
9,10,0.01856302957335001,0.020953711,0.02701031
