,Index,train_loss,vali_loss,test_loss
0,1,0.05919237286129148,0.06260742,0.05660859
1,2,0.0429765827704771,0.054834645,0.049961414
2,3,0.03694822687133386,0.048887793,0.042681348
3,4,0.03438718411673687,0.046868864,0.03928053
4,5,0.033239842171131344,0.04479452,0.037794556
5,6,0.03261282975018412,0.04434499,0.037034657
6,7,0.03238190671890808,0.04412546,0.03691381
7,8,0.03228493830657797,0.043952085,0.03653684
8,9,0.03211154775069672,0.043724775,0.036678523
9,10,0.032001761072760614,0.043670133,0.036652315
