,Index,train_loss,vali_loss,test_loss
0,1,0.0346690114862532,0.040639825,0.036647342
1,2,0.026820017632785336,0.03368122,0.031268235
2,3,0.023846311631336627,0.030784586,0.027084095
3,4,0.022488562563588166,0.02921644,0.025310438
4,5,0.021895898229329257,0.02842616,0.024793338
5,6,0.0214927453027144,0.028051509,0.0243991
6,7,0.02150405799458106,0.028050078,0.02438653
7,8,0.021321809128577108,0.027970133,0.024328388
8,9,0.02139315385191581,0.027755154,0.024202548
9,10,0.021327339802387005,0.027990932,0.024568407
