,Index,train_loss,vali_loss,test_loss
0,1,0.0944745136275106,0.081856765,0.09403583
1,2,0.06220455043721241,0.08102699,0.0933865
2,3,0.05300314013253559,0.08157268,0.0950639
3,4,0.048575087088987334,0.08306253,0.09671331
4,5,0.04628403855722163,0.08245833,0.09715918
5,6,0.045130334136734056,0.08260119,0.09724445
6,7,0.04450812488077925,0.08329016,0.097698145
7,8,0.044228115063681676,0.083368145,0.097567625
8,9,0.04405444078277666,0.08335971,0.097726114
9,10,0.04397884824059226,0.08290919,0.09778088
