,Index,train_loss,vali_loss,test_loss
0,1,0.1699914897290934,0.08049652,0.03188589
1,2,0.13583556037329755,0.08822358,0.030794853
2,3,0.12379814391747512,0.08243415,0.030112093
3,4,0.12475749232983294,0.07357873,0.029917968
4,5,0.14782433846188453,0.07181345,0.029668046
5,6,0.13955303906937458,0.08653924,0.02972174
6,7,0.12065290957413818,0.08254372,0.029765276
7,8,0.1289678713320558,0.076602936,0.029562823
8,9,0.1394395003684283,0.07672466,0.029567242
9,10,0.1366548017121077,0.081531,0.029366024
