,Index,train_loss,vali_loss,test_loss
0,1,0.08642489557525704,0.07307235,0.08140506
1,2,0.056738780563944706,0.06891308,0.078241676
2,3,0.04916608853304719,0.067452826,0.07778274
3,4,0.045541068004978286,0.06790001,0.07765528
4,5,0.04364136211131211,0.06752058,0.077619754
5,6,0.04264685757119547,0.06774295,0.077561
6,7,0.042176541657401964,0.06788461,0.077647395
7,8,0.04192730734593697,0.066913605,0.07779498
8,9,0.04180500669391839,0.06728001,0.07765129
9,10,0.04170991033901806,0.067190975,0.07766966
