,Index,train_loss,vali_loss,test_loss
0,1,0.10723157589147975,0.088867076,0.09660267
1,2,0.08117672821207271,0.0830282,0.092097014
2,3,0.07654350687964605,0.08132005,0.09005887
3,4,0.07480787377726365,0.080328435,0.08952992
4,5,0.07399193545920657,0.07949292,0.089000456
5,6,0.07357530071159134,0.07924184,0.08884404
6,7,0.07332654007860309,0.07950221,0.08871998
7,8,0.07326788906581126,0.07931114,0.088698536
8,9,0.07315067976218212,0.07947557,0.088597804
9,10,0.0731700079294143,0.079170145,0.08858997
