,Index,train_loss,vali_loss,test_loss
0,1,0.11529374605214054,0.09498071,0.10408966
1,2,0.08303457990913958,0.085949294,0.097550906
2,3,0.07694850613890619,0.083024755,0.09462777
3,4,0.07474309814950594,0.083276846,0.09461483
4,5,0.07371053604370022,0.08177771,0.093792774
5,6,0.07312848187748577,0.08124072,0.09335451
6,7,0.07286131210703324,0.081934206,0.093636446
7,8,0.07274410785729443,0.08177288,0.09354948
8,9,0.07266405897566697,0.08165163,0.09339779
9,10,0.07264694106485044,0.081469215,0.093426086
