,Index,train_loss,vali_loss,test_loss
0,1,0.17717159455524625,0.11708488,0.042485792
1,2,0.17956624509505004,0.11242513,0.041395955
2,3,0.16008374247280294,0.13258986,0.039645094
3,4,0.14565067656626646,0.11533299,0.03715279
4,5,0.13952588278957428,0.11541931,0.037745766
5,6,0.1482136703836446,0.112346895,0.037607495
6,7,0.13936754081782282,0.120612636,0.037049904
7,8,0.14522611144354883,0.11435843,0.03674346
8,9,0.14158763246964817,0.12154945,0.03670162
9,10,0.15906344403898834,0.11405839,0.036787376
