,Index,train_loss,vali_loss,test_loss
0,1,0.16292470120211147,0.07688432,0.02773954
1,2,0.14825204021421762,0.07014374,0.027735684
2,3,0.12214872864710605,0.06762277,0.026800282
3,4,0.11449212178899029,0.065959215,0.026892597
4,5,0.13206144971525918,0.0721337,0.026879767
5,6,0.10650592842902916,0.072673656,0.026280858
6,7,0.10996514237224538,0.0642138,0.026057124
7,8,0.11884735802633314,0.06719272,0.026040297
8,9,0.11869997514647575,0.07038241,0.02566957
9,10,0.1511172301396436,0.06946487,0.026401145
