,Index,train_loss,vali_loss,test_loss
0,1,0.1917043820213123,0.08932144,0.03072279
1,2,0.15270075349849352,0.08588089,0.0286543
2,3,0.10808129458339409,0.06434192,0.027075922
3,4,0.09838297435541472,0.08288341,0.02653152
4,5,0.12269781709443284,0.08053248,0.025620792
5,6,0.12979665840641733,0.07420664,0.025821641
6,7,0.08705839116276996,0.07887391,0.025848884
7,8,0.12181783672592313,0.07281301,0.025847098
8,9,0.1178983873304866,0.08045925,0.02540025
9,10,0.11653887982658066,0.08096508,0.02550478
