,Index,train_loss,vali_loss,test_loss
0,1,0.17244907180856056,0.08514453,0.027065767
1,2,0.1459860441426043,0.08161899,0.028590746
2,3,0.12389845462218607,0.0732677,0.027151141
3,4,0.1456641458102922,0.07360563,0.026009819
4,5,0.1104425212474505,0.06507357,0.026028587
5,6,0.13638835396210933,0.07213309,0.025608974
6,7,0.11261938519698088,0.06375104,0.025845716
7,8,0.1320692720098268,0.07794851,0.025266595
8,9,0.11486774460882881,0.06547952,0.025541287
9,10,0.1017686150613208,0.06599263,0.02604602
