,Index,train_loss,vali_loss,test_loss
0,1,0.1801000562516333,0.10074463,0.035049107
1,2,0.16837248453897152,0.09648809,0.03498858
2,3,0.15833639215293943,0.09995111,0.033630088
3,4,0.14214298096106667,0.09426686,0.032688577
4,5,0.13781674768291202,0.08767834,0.032521673
5,6,0.12881284555247707,0.09249001,0.032288935
6,7,0.1413628887377028,0.096406534,0.032477163
7,8,0.12407748555669763,0.08896082,0.032306567
8,9,0.13753619158527886,0.09149236,0.032212183
9,10,0.13585977497980123,0.08610101,0.032141123
