,Index,train_loss,vali_loss,test_loss
0,1,0.09534787621056096,0.13980515,0.1005277
1,2,0.0732235060062971,0.11799991,0.08425391
2,3,0.062068153347136376,0.11541819,0.08436686
3,4,0.056359318221050704,0.108564824,0.07951962
4,5,0.0533882909234655,0.11161257,0.07971741
5,6,0.05161590920238013,0.10851237,0.07792124
6,7,0.05081426435279266,0.10920018,0.07789306
7,8,0.05030094115726287,0.10896565,0.07783748
8,9,0.050113827443580505,0.10795721,0.07684089
9,10,0.05015744539570719,0.10778965,0.07772592
