,Index,train_loss,vali_loss,test_loss
0,1,0.09546054959609791,0.07907594,0.08779238
1,2,0.06717641882507222,0.07393195,0.08358713
2,3,0.061446080026640135,0.073228285,0.08211928
3,4,0.05906912741752771,0.07244752,0.08149003
4,5,0.057866116406044346,0.07090729,0.0808734
5,6,0.05721491802535899,0.07090708,0.08070034
6,7,0.05692253249756002,0.07164534,0.08058388
7,8,0.05678387004491332,0.07075635,0.0805844
8,9,0.056699111875328986,0.0708032,0.08052425
9,10,0.056646490730084736,0.07132595,0.080552824
