,Index,train_loss,vali_loss,test_loss
0,1,0.08107266942046108,0.09467587,0.06994506
1,2,0.04712347186097268,0.07235494,0.048273586
2,3,0.0351261921603693,0.066917196,0.044687275
3,4,0.030923048805180337,0.06464345,0.042645164
4,5,0.028787819166364293,0.063696116,0.041886326
5,6,0.027917682325767443,0.06384258,0.04136062
6,7,0.027279177174837178,0.062350646,0.041019227
7,8,0.026921171510124697,0.06294291,0.041222204
8,9,0.026710654839119885,0.06348414,0.039913554
9,10,0.02643550724865457,0.062020287,0.04054941
