,Index,train_loss,vali_loss,test_loss
0,1,0.03159857056723664,0.02729165,0.035446882
1,2,0.025614296039436688,0.02524953,0.032692637
2,3,0.022263873796546856,0.0236387,0.030710908
3,4,0.02051111104653434,0.022614134,0.029744234
4,5,0.019814639190988425,0.02228545,0.029492859
5,6,0.01940407268158199,0.022087913,0.029202975
6,7,0.01907631599957412,0.021977417,0.028965134
7,8,0.019101819691067508,0.021960422,0.029018946
8,9,0.018947012425022426,0.021943878,0.0289393
9,10,0.0188876943124031,0.022049513,0.028995233
