,Index,train_loss,vali_loss,test_loss
0,1,0.05362081553173088,0.031763963,0.046962436
1,2,0.03743739646583907,0.031084724,0.044598553
2,3,0.03347827366131187,0.030588282,0.04383718
3,4,0.03266412145475602,0.03008313,0.04325614
4,5,0.03159278696437788,0.030263934,0.043170333
5,6,0.030849754578374633,0.029711697,0.042789202
6,7,0.030924711139237837,0.029923126,0.042446516
7,8,0.030405280729651117,0.029646697,0.04272544
8,9,0.030679778694715838,0.029778533,0.04272755
9,10,0.030369409942504172,0.029839853,0.04276959
