,Index,train_loss,vali_loss,test_loss
0,1,0.08032205314392901,0.1034615,0.07744573
1,2,0.058827510061726145,0.09948572,0.07066703
2,3,0.04994930802017785,0.09196139,0.06300381
3,4,0.045698017872563015,0.085491285,0.060984887
4,5,0.04337522526330939,0.0882862,0.05936323
5,6,0.0418879326000419,0.085441634,0.059296235
6,7,0.04133201376203629,0.0854467,0.058918968
7,8,0.041071005458577295,0.0856055,0.059195537
8,9,0.04109316487353616,0.08539172,0.05814999
9,10,0.04055869540946091,0.085686766,0.058833946
