,Index,train_loss,vali_loss,test_loss
0,1,0.07880227948619185,0.1061775,0.07900081
1,2,0.06060835589351279,0.10542571,0.07719638
2,3,0.05376983212118738,0.10124963,0.07129837
3,4,0.050358880548441454,0.09894055,0.07032215
4,5,0.048388070381536016,0.09557629,0.06579519
5,6,0.047263215243648946,0.09683507,0.06460794
6,7,0.04697655291341887,0.09540174,0.06540646
7,8,0.04679757235257813,0.09498577,0.0648926
8,9,0.04668730897794056,0.09507637,0.06415957
9,10,0.04681255725606551,0.094491675,0.06432108
