,Index,train_loss,vali_loss,test_loss
0,1,0.07049300152571238,0.046753246,0.060948443
1,2,0.048180696777720355,0.044201277,0.058265038
2,3,0.04240156687126401,0.042332232,0.055349406
3,4,0.03961032324501972,0.041276846,0.0550969
4,5,0.038547289767040964,0.04105803,0.055045288
5,6,0.03775938212773885,0.0410763,0.054778248
6,7,0.0376041933984848,0.041052464,0.054317232
7,8,0.03719366847952542,0.040766038,0.054651506
8,9,0.03702155889224694,0.040594574,0.05429905
9,10,0.037237462573702196,0.04091369,0.053968437
