,Index,train_loss,vali_loss,test_loss
0,1,0.034738451150784694,0.035150755,0.03147531
1,2,0.023526926738095012,0.029701112,0.027341655
2,3,0.01946070676750764,0.02800203,0.025780352
3,4,0.01764273975163823,0.026899174,0.024659269
4,5,0.016610778399942894,0.025513591,0.022799635
5,6,0.01602415901417658,0.025288656,0.022561682
6,7,0.01582252114454324,0.025488187,0.023080189
7,8,0.015663808940225794,0.025191702,0.022509888
8,9,0.015545591789824386,0.025421916,0.022716569
9,10,0.015483837779230864,0.025363158,0.022825193
