,Index,train_loss,vali_loss,test_loss
0,1,0.06269290000926651,0.078717634,0.07087353
1,2,0.04910054234848353,0.071081236,0.062784046
2,3,0.04478402459213965,0.0669622,0.057555847
3,4,0.0428070428192325,0.065427,0.057203133
4,5,0.041786264172455116,0.064926416,0.054986455
5,6,0.04142017310231011,0.062367354,0.052968398
6,7,0.04110796882761444,0.062948555,0.05368751
7,8,0.041046695967058726,0.06247202,0.053196434
8,9,0.04104224797044236,0.062806755,0.0530147
9,10,0.04100066615214974,0.0624687,0.053240966
