,Index,train_loss,vali_loss,test_loss
0,1,0.03551711859795487,0.038250424,0.034317758
1,2,0.027664926089000515,0.03442085,0.030354442
2,3,0.02538743544155481,0.03302252,0.029782314
3,4,0.024320670991561814,0.03205445,0.028350053
4,5,0.023687514954245717,0.030715834,0.026810799
5,6,0.023324690721565882,0.030621147,0.026736284
6,7,0.023182972809498718,0.030683279,0.02656791
7,8,0.023261354148332566,0.030322738,0.026725957
8,9,0.023202626079583788,0.030582495,0.026813129
9,10,0.02310041219606553,0.030532,0.02672639
