,Index,train_loss,vali_loss,test_loss
0,1,0.03054112342801101,0.025817392,0.034711763
1,2,0.022034487373151487,0.022225393,0.030177051
2,3,0.01852975418737561,0.021240791,0.02899073
3,4,0.017129371477119768,0.020385483,0.027837956
4,5,0.016035753750210296,0.019952383,0.027338428
5,6,0.015666312675580673,0.019800711,0.02692677
6,7,0.015429365831732529,0.01962646,0.027076172
7,8,0.015245598105293462,0.01963555,0.02690618
8,9,0.015205212895124597,0.019484662,0.026801962
9,10,0.015169778621272152,0.019482194,0.026750434
