,Index,train_loss,vali_loss,test_loss
0,1,0.04506235213616488,0.07186191,0.14279813
1,2,0.02656384646294149,0.06922367,0.21509415
2,3,0.019992791385603455,0.077755645,0.22119498
3,4,0.0178703323781435,0.06813735,0.214438
4,5,0.01669778888733814,0.053376433,0.17817095
5,6,0.016260049391465265,0.057962142,0.19178917
6,7,0.015923619457972802,0.058455743,0.19050996
7,8,0.01577351516166299,0.054754682,0.18439145
8,9,0.015778533896014524,0.055665694,0.18517232
9,10,0.015752818642102852,0.055661827,0.18608736
