,Index,train_loss,vali_loss,test_loss
0,1,0.17505623370882167,0.13585043,0.035432074
1,2,0.15286426416955962,0.10160183,0.034543883
2,3,0.1315838755742396,0.102313876,0.032484785
3,4,0.1421050304452159,0.09851821,0.031977825
4,5,0.12669629568461752,0.10497376,0.031825885
5,6,0.11935027252288034,0.10538448,0.031280495
6,7,0.1237919584853253,0.10086958,0.031457942
7,8,0.12133788741418541,0.105360664,0.03138755
8,9,0.11757108835781357,0.09882638,0.0318134
9,10,0.11647410997606428,0.10380462,0.031704552
