,Index,train_loss,vali_loss,test_loss
0,1,0.08588218209952429,0.073020704,0.082756296
1,2,0.0534909514228364,0.06946006,0.07985198
2,3,0.04454190912493668,0.06884976,0.08006064
3,4,0.04021646367659519,0.06921496,0.08052105
4,5,0.03796960644007146,0.06955394,0.08083142
5,6,0.03682447758900536,0.06935407,0.081318
6,7,0.036251763207512305,0.06951397,0.08151199
7,8,0.03591343381123005,0.06966285,0.08158826
8,9,0.03578272604520296,0.07002352,0.081714496
9,10,0.03570652441805476,0.06974563,0.081533074
