,Index,train_loss,vali_loss,test_loss
0,1,0.07862897034497297,0.10230173,0.074706845
1,2,0.055784338555030163,0.0945723,0.0680739
2,3,0.046993440610081066,0.0879628,0.06002591
3,4,0.042437840964687,0.08078206,0.056336783
4,5,0.04034091210976411,0.08192159,0.05490493
5,6,0.038701499805328776,0.08080143,0.054100417
6,7,0.03821466121585405,0.08014843,0.05410224
7,8,0.0378576246149531,0.07931939,0.05444219
8,9,0.03779096086596728,0.07969543,0.054247454
9,10,0.037691087266674424,0.08080045,0.05388888
