,Index,train_loss,vali_loss,test_loss
0,1,0.016872856474136493,0.016442245,0.023085678
1,2,0.012343001121935282,0.014959044,0.02153252
2,3,0.010236239393683585,0.014373132,0.021008037
3,4,0.009311697449052608,0.0137568405,0.020346459
4,5,0.008773841784044256,0.013416547,0.019962568
5,6,0.008464859675325474,0.013330051,0.019857582
6,7,0.008371686327038549,0.01325372,0.01982586
7,8,0.008333529491831887,0.01310963,0.019847902
8,9,0.008252032308907576,0.013073102,0.019580828
9,10,0.008221729453385028,0.013061877,0.019732744
