,Index,train_loss,vali_loss,test_loss
0,1,0.20277238844295542,0.12444962,0.038799163
1,2,0.1543588441265516,0.11217756,0.03738079
2,3,0.14642333650006295,0.10178102,0.034898464
3,4,0.1490176555584337,0.10400335,0.033480972
4,5,0.12647010253360735,0.09888846,0.032642867
5,6,0.12092320355673804,0.09387982,0.03321454
6,7,0.13262147017037185,0.09824903,0.032788444
7,8,0.12620603460729407,0.10065448,0.03279463
8,9,0.13830557417022424,0.09833189,0.03271933
9,10,0.14553608326059078,0.099319436,0.032659266
