,Index,train_loss,vali_loss,test_loss
0,1,0.186601802884962,0.116219126,0.04021369
1,2,0.17055101742260662,0.11505368,0.038564194
2,3,0.16552149538127378,0.10775184,0.038240727
3,4,0.16153416358884026,0.1218121,0.038132504
4,5,0.1531816120800271,0.10833246,0.037745103
5,6,0.1532273422270404,0.10338296,0.03770739
6,7,0.15845336364813087,0.10588097,0.03771149
7,8,0.15746386795863346,0.11635238,0.03773645
8,9,0.1514863223258751,0.11051883,0.037489023
9,10,0.16146933542432448,0.106588244,0.037280213
