,Index,train_loss,vali_loss,test_loss
0,1,0.2067953940171452,0.10767013,0.039140023
1,2,0.16167943709800947,0.12681232,0.039368358
2,3,0.16114625972041413,0.108420074,0.037015636
3,4,0.14722465151672184,0.101584494,0.03619487
4,5,0.14103024224935018,0.11254398,0.036295675
5,6,0.13017279351160105,0.11621027,0.0357708
6,7,0.13390860160008208,0.11564226,0.03556947
7,8,0.1246369849135366,0.11237739,0.035792105
8,9,0.1296061366819179,0.11533441,0.03556383
9,10,0.1221500166066772,0.105332606,0.03565243
