,Index,train_loss,vali_loss,test_loss
0,1,0.14993758755401845,0.07989872,0.0310167
1,2,0.14832978600432764,0.0919071,0.03127391
2,3,0.13864380446363528,0.085786,0.029070118
3,4,0.13045147251096328,0.07940449,0.029382797
4,5,0.11258493797718286,0.072691664,0.028768577
5,6,0.11401910130898685,0.07699477,0.028531319
6,7,0.1235464335633535,0.08018279,0.028718602
7,8,0.11734105509929861,0.08304829,0.028421454
8,9,0.11774110801521204,0.083337694,0.028493062
9,10,0.12583119770177373,0.07781487,0.028104847
