,Index,train_loss,vali_loss,test_loss
0,1,0.08761550893497824,0.1251165,0.09397573
1,2,0.06490783219675669,0.10706876,0.08274366
2,3,0.05206645434994376,0.10784101,0.076630145
3,4,0.04669873775000429,0.1085185,0.07452266
4,5,0.04346850517900026,0.10904467,0.07380268
5,6,0.04162523469256328,0.10726348,0.07192609
6,7,0.04092273743969671,0.105591394,0.072060525
7,8,0.04051430304342888,0.10645689,0.071349695
8,9,0.04018359479567643,0.10602184,0.07155739
9,10,0.040307102634219195,0.105235144,0.07236429
