,Index,train_loss,vali_loss,test_loss
0,1,0.01913812192426709,0.016681228,0.02467578
1,2,0.013323196686870015,0.014270883,0.021591239
2,3,0.010574559129631024,0.013598843,0.0209392
3,4,0.009428673622284013,0.013016177,0.02033929
4,5,0.008773659150238939,0.01253892,0.019640643
5,6,0.008401252741829433,0.012268455,0.019179976
6,7,0.008239697857380273,0.012225535,0.019201733
7,8,0.00810713116676238,0.012176787,0.019375699
8,9,0.008102079335437566,0.012145014,0.019313786
9,10,0.0080426375419697,0.012085983,0.019130504
