,Index,train_loss,vali_loss,test_loss
0,1,0.09739810129285752,0.13615853,0.106125765
1,2,0.07545155678153707,0.12527251,0.09132952
2,3,0.06610179869004626,0.12585136,0.08718231
3,4,0.061748789274569754,0.11956749,0.08292037
4,5,0.05911736594240987,0.12128197,0.081774645
5,6,0.05818052543850427,0.12139864,0.0817257
6,7,0.05745190386887124,0.12065843,0.080087565
7,8,0.05733222049776088,0.11948313,0.080327004
8,9,0.05701980295448044,0.119748116,0.081018426
9,10,0.05686018479227573,0.11965837,0.08072376
