,Index,train_loss,vali_loss,test_loss
0,1,0.07703328507948903,0.048584558,0.06529097
1,2,0.06388913667743348,0.047074698,0.06405108
2,3,0.058960384263723305,0.044518657,0.06036752
3,4,0.057414118716779275,0.044127688,0.060211144
4,5,0.05603372911514526,0.04396173,0.06015983
5,6,0.055486124992538036,0.043961164,0.059496142
6,7,0.055440649801816386,0.043780394,0.05932657
7,8,0.05522029617040903,0.04421298,0.05961034
8,9,0.05535069212652324,0.043721277,0.059634387
9,10,0.05557400620915693,0.043944295,0.059412893
