,Index,train_loss,vali_loss,test_loss
0,1,0.07715278138387037,0.06713115,0.07156223
1,2,0.056024868663244104,0.064385906,0.06897322
2,3,0.050784182044436466,0.061839104,0.067143254
3,4,0.04856677865283889,0.061468646,0.06634309
4,5,0.047314311774981604,0.060384925,0.0658493
5,6,0.04654560597952117,0.060557425,0.06544573
6,7,0.046133284369105854,0.059061587,0.0652992
7,8,0.045931495126935985,0.06000185,0.06531066
8,9,0.045815394217656416,0.05945246,0.06511608
9,10,0.04571664506256893,0.059427783,0.06521178
