,Index,train_loss,vali_loss,test_loss
0,1,0.03137335974416983,0.02438027,0.031293154
1,2,0.02300715592439903,0.02190652,0.02831956
2,3,0.019653460718674055,0.02060825,0.02684423
3,4,0.01799494478317149,0.019821223,0.026031528
4,5,0.01703452638773284,0.019390149,0.02552996
5,6,0.01653095471223915,0.019093927,0.025067255
6,7,0.016178582627205187,0.01895623,0.0252208
7,8,0.01603477952972456,0.018936366,0.02507958
8,9,0.016072553690149344,0.018868683,0.025096307
9,10,0.016012890315843797,0.018940259,0.02505328
