,Index,train_loss,vali_loss,test_loss
0,1,0.028588558160228622,0.023943417,0.030764267
1,2,0.02274633548460285,0.023268376,0.030585706
2,3,0.020302211650463035,0.021826342,0.029120093
3,4,0.01914816616775819,0.021372546,0.028878001
4,5,0.018685349275357158,0.020959176,0.028373942
5,6,0.018230469087562495,0.020834811,0.028160878
6,7,0.018172574966727386,0.020763515,0.028109066
7,8,0.018136654302526263,0.02078438,0.028024985
8,9,0.018113218911576707,0.020649921,0.028103625
9,10,0.018121003867243742,0.020705879,0.02804638
