,Index,train_loss,vali_loss,test_loss
0,1,0.19169394110773844,0.12367098,0.038527418
1,2,0.16057319554940624,0.11409574,0.0392782
2,3,0.1480746475145992,0.103557914,0.035839736
3,4,0.1519281929289973,0.10557544,0.035365753
4,5,0.14402846257166274,0.10902547,0.035026714
5,6,0.15136142879750428,0.10289202,0.03483849
6,7,0.14512313372022487,0.10594075,0.034782406
7,8,0.149259751883796,0.10244519,0.03471776
8,9,0.1349276557334639,0.10229869,0.03508407
9,10,0.14183244674509896,0.096650384,0.035112936
