,Index,train_loss,vali_loss,test_loss
0,1,0.019714232076291503,0.016709302,0.022820791
1,2,0.014939414754513386,0.01585296,0.02250297
2,3,0.012940592940822383,0.015619284,0.022363996
3,4,0.012010630616224687,0.014811428,0.021478357
4,5,0.011727421774728675,0.014666152,0.021205965
5,6,0.011399628687044649,0.014439011,0.021111017
6,7,0.011385301467655581,0.014439517,0.020959029
7,8,0.01144670977122293,0.014473302,0.021233782
8,9,0.011313680056767916,0.014345881,0.020956714
9,10,0.011229437435851773,0.014335479,0.021007698
