,Index,train_loss,vali_loss,test_loss
0,1,0.16511731551617398,0.08636051,0.030942619
1,2,0.1591915943963261,0.084514365,0.030679327
2,3,0.13569898526951923,0.077382565,0.02982264
3,4,0.11994643480706961,0.085613966,0.029473778
4,5,0.12091689119492213,0.07819112,0.028880736
5,6,0.1440435903719673,0.07732643,0.028926918
6,7,0.13458497052272542,0.07381789,0.028943932
7,8,0.11210219379759136,0.0794848,0.02869296
8,9,0.12569575312394662,0.08240526,0.029210007
9,10,0.11710053809609372,0.075247675,0.028897202
