,Index,train_loss,vali_loss,test_loss
0,1,0.05288490083262311,0.05751292,0.05392077
1,2,0.03638564400243449,0.0497255,0.048792653
2,3,0.030811556785288737,0.046058126,0.045837812
3,4,0.02855836574123098,0.044963803,0.04569299
4,5,0.027223198540584845,0.044489797,0.04365096
5,6,0.02659656526304664,0.044455566,0.04370696
6,7,0.026333053884275443,0.044148907,0.043416064
7,8,0.026104370174460812,0.043903567,0.043551087
8,9,0.026039153436923482,0.0439748,0.0435079
9,10,0.025915586176011002,0.04388896,0.042966902
